F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,Y
-0.26603115765400076,-0.5667110523724439,-0.9198306396599636,0.5648931029454222,0.6889561098076932,3.482969634816076,1.1745471467330302,1.752535331049451,0.7118817491771037,2.477427540874211,0.8536545719748283,0.12835312272342353,9.891713104522779,5.298216231579356,3.6023589359743546,2.568042249995266,0.9387689737321834,0.4878842685381139,0.6970387630782268,1.2998323234004105,B,B,B,A,F,C,D,F,A,A,C,A,H,D,D,C,A,A,F,A,58.60017906384974
0.7212950224594489,0.09870544053489534,0.09682277132673746,-1.2740844951877188,5.6226718042740265,0.5799710355518707,0.5975796883171872,0.027098066023100165,1.1127440267466908,0.6699372643023388,2.7345980551555438,0.7266418585292406,9.017193914856245,0.9373125468649102,5.263262047054262,9.620871838281055,0.6206703815887958,1.1489308305760015,0.5744002449053545,1.143778439900559,A,A,B,A,D,F,F,H,C,A,B,A,C,B,C,C,B,A,A,B,51.2779069382738
-1.127863734905626,1.6360734927709963,-0.7874795842631217,0.3693661648092943,3.513868722256126,0.6111503731106074,0.3868689649443279,2.6358632098717996,0.5138313623720643,0.41216894444786784,0.8834432538615495,0.25309784668018687,6.698814906740353,0.2431070048013384,2.7673072463380635,7.457774474956738,0.18533766365773066,0.7805250516313119,0.5359564767222877,1.7338249625688509,A,A,B,A,F,E,J,H,A,A,A,B,E,G,G,C,A,I,G,J,43.19308361719476
-1.1842880733613559,-0.2759242700983021,1.4784694227321264,-0.34041012914715535,1.385784079558708,3.2589861998507272,0.2760874809492491,0.4070310740898382,0.8521134162381729,31.824756789717572,1.236756732323937,6.178955023834516,3.253978025056641,3.988697158590293,1.2601652120947104,2.779103983710135,0.9459543132954034,0.9667274045498628,1.2284845732875442,1.0311979597365193,A,B,B,A,F,G,I,F,F,A,A,B,C,E,D,C,B,A,B,B,59.277785869216714
1.3374571384397171,-1.1940161041999864,0.9975158656748447,1.2840595172978024,1.445381513307344,1.0418056252209393,1.7137186910007969,0.6286750940872308,0.25100880392859254,0.2551567148724192,0.5102135196762649,2.930827199405289,7.075493393265562,3.574984727765683,5.213339531438887,4.308424412332257,1.1019466628506565,0.39273121902126856,0.8716376298647239,0.8540930248721263,B,A,B,A,C,B,H,C,B,B,A,A,E,C,A,D,J,A,B,I,47.8041675398931
-0.15157393581177211,-0.4763662332966739,0.8938638385468565,0.7248909901913915,0.5819181112516143,0.9970515632434291,1.002501515046379,0.6100250689824886,4.920836840831917,0.968697028369565,0.2586406243298755,0.5849925616055663,2.0917973022966354,3.934034256052451,9.351121813235753,9.276605970385548,1.2505030755736077,0.4148587552933869,1.0052742562003671,1.0948433256270174,A,B,A,A,F,G,C,H,A,C,A,A,H,C,D,B,C,C,A,A,35.96739409349203
0.7800343626772132,1.7494173647089126,1.7398818839905472,1.383502523139139,2.5770819681532164,0.3085943373295306,0.44485027599425964,0.7779766468122744,1.209202446030859,0.20642093183562338,0.7588550786093671,0.5815449332584767,0.3070763332027404,4.1053876409020145,5.542394795776041,7.204486814709469,1.5614424486976866,0.7626675989178435,0.5132777327315585,0.8512859030849099,A,B,B,A,F,G,E,D,A,B,B,A,B,C,C,D,I,B,A,A,40.066699356826845
0.5210573202244524,-0.41719285686385654,0.296205724743697,-0.19417284911363644,1.0010064797337181,0.18531103273900343,0.09501312027730514,1.5714018500659208,1.379689048027497,2.04739102995105,0.305057412086425,1.5315492967835147,0.16446887569020574,1.5323683167803637,0.37552986311244596,4.917146565504529,1.1226464721065534,1.2770567458095752,2.264343008628799,0.9182992550204588,B,A,B,A,G,C,H,G,A,A,A,B,G,D,F,B,J,J,H,B,26.470515220558156
1.5208898201542393,-0.7854146577057861,-0.29535455011108835,-0.052143173270987234,0.27667720430544857,0.010000354722754068,1.196854176221049,0.11556929140105444,1.2474728528643668,1.6531649182919423,0.14391480296017017,3.4001939281710047,1.4346300517598864,9.22751631546652,6.214742668636378,9.668675324567731,2.278862586554652,1.2446072277797608,1.46321869881087,0.80396284220108,B,A,B,B,C,E,H,G,A,A,A,A,B,E,D,C,H,I,A,B,39.567794154603035
0.04539230729138421,-0.281834255743782,-0.6355006741808806,1.644626828708399,0.1406855997221285,0.1149531648264519,0.26818997427518454,0.3604168780744601,6.1808707503836,4.420421637253026,0.525279258440976,1.6868022310803397,9.111502714159194,8.4088766924836,3.5671472820202155,0.7560583785043817,1.0300431821368174,1.2724563779416107,0.7870208960240482,0.10912506124978799,A,B,B,A,F,G,H,J,B,A,C,A,C,C,A,D,B,B,A,J,44.37730407490464
0.4618555646938922,2.5666347490943475,0.29416144084095347,-0.6003070833620001,0.12866727313863174,2.040631723507267,1.11294072657431,1.2444894471201116,1.9476977183396122,0.47349437419351786,4.1603245155128326,1.4559402787497586,0.013845628208933869,0.19396492253480946,9.1425262039929,3.0711225578440935,1.0727047626676747,1.063027968830636,0.5452028711374404,2.140725508640754,A,B,A,A,G,H,J,G,B,C,A,A,D,D,G,B,B,B,J,A,27.375598484999827
-1.1800635692183306,0.558991678377989,-0.6885359394076584,0.5624184729964663,0.2685698386581382,0.4635072003491727,0.2720336769618,0.33532102141503967,2.8275589101944885,0.40635989208887635,1.0965712229264994,2.5365420829745897,9.23381520009421,7.466323038304189,4.715453804074984,2.196328257471291,0.5504700453822116,0.9429403697426306,1.034979429934319,0.6911985223370861,A,B,B,A,E,F,H,E,B,B,A,A,F,E,A,A,C,A,A,B,52.65696616950008
-1.6060675725012254,-0.8043580917907273,0.5636864754361982,0.26604022904861596,0.7624245466164566,1.708169898881715,1.362502459315998,1.8739172816318947,3.1948104658856162,1.2966796093829596,0.5087839466716905,2.2055860891284196,2.2432807888511617,6.141819301338525,7.699899305044601,8.599315794888922,0.7334377569972518,1.161279504509929,0.4009719186059861,0.4988490814378848,B,A,B,A,F,C,E,E,A,A,A,A,B,B,C,E,A,A,A,B,26.663753417560613
0.1540407555360952,-0.7577448103749952,0.49811171628796785,-0.44465588153509905,0.5388030365019059,0.14149815496046836,0.6877692575018801,0.2810983223434137,2.361494187765544,0.4933860434088232,0.41709677895179603,0.7852689790893475,9.713820265500804,0.39733366392788017,5.682466489890638,3.472760253746705,0.49961387889992703,0.5153071178178671,1.0568297162005953,1.3481570687996944,A,A,B,B,I,D,E,F,A,A,A,A,G,G,D,A,A,D,J,A,52.07527961801314
1.400167336272007,0.05688046936225267,0.6522986367353636,1.0994832115059605,0.9648270861933513,0.4587789372218418,0.29646803501221386,1.96600632246928,1.7763865133999739,2.1519378000164897,2.663166434178601,1.5101303187989008,9.873255285353908,3.266844388809047,7.7045248812325005,9.908129813218297,0.85281761677556,0.46491657226621613,0.6044968614112524,0.8445100526228586,B,B,B,A,D,F,F,E,C,A,B,A,F,G,C,C,J,B,A,F,67.80524932112786
-0.5680648232044767,0.23686669517467013,-0.37113060529580616,0.056522828589487935,0.08121979547552163,1.4846749413753269,0.4201885869226207,0.10568181491417343,1.5486469325564671,1.6179655371963944,2.738156752877773,0.6633234055981164,2.3205372977478333,0.7070545213159418,3.6799816903432356,0.21662473135462212,0.7562654748053794,1.0959530602932022,1.5828608940549636,1.1428373444370088,B,B,B,A,H,H,H,F,B,A,A,A,E,D,E,A,J,A,B,H,33.936160242533646
0.8296423777186965,-0.8203121996654744,0.9776589406905287,-1.0743657674004554,0.8507262629657363,0.2918670853390795,0.3812198830613307,0.10096430312626324,0.2546723305841723,3.925384123173266,0.3607613788841597,0.5857167368085487,4.221340286044023,6.171854742104747,9.623966083380756,5.341084309967663,0.6703976198543139,0.457747095792603,0.21071283624501602,1.2961567162014755,B,B,B,B,E,E,E,H,D,C,E,A,C,B,D,C,D,A,A,A,42.925282682552904
-1.804059578226976,-1.7819851928885666,-0.34632389626880716,-0.019343686881513746,3.5177824393008654,1.0241095644031113,0.015441449073055606,2.2498212616582,1.2463791644121773,0.2499497680447508,3.659124645248165,0.5787788595220557,5.542282624428113,0.3310176335019066,6.972438207578728,5.985382006328494,0.8232970369175371,0.9497743668,0.6811136358697005,0.6062664746065283,B,A,A,A,E,D,H,H,A,B,A,E,C,C,E,D,I,J,A,I,31.10135636930933
0.25453938739081394,-0.04088474266827962,-0.6529002222887164,-1.4650390472516972,0.1260440850270759,0.5795892902522737,0.45742004521786545,1.210592981225705,0.5913804927663388,1.5301189414095173,3.375834991344645,10.275802546577836,5.393909545007115,7.773456918374163,1.9946612015066745,8.465525886704071,0.681811579115668,1.5201120997785444,1.3128097636174505,0.42986847293837904,B,A,A,A,F,D,G,G,C,A,B,B,F,B,D,D,A,A,A,A,44.852392587359176
-1.9488369657783162,0.496082818394301,0.3290337718552185,0.4821427963681158,0.2560239997111626,0.5813061411713873,1.6425224804027834,0.7639579994719757,2.2446607147195805,0.6262863466320607,3.491415003630285,1.3172385003687226,9.862102308597176,1.2932861074434188,7.270146075870882,2.312169332298618,0.18247287272636306,0.48575126701210597,0.5646533290868083,1.3573743013410242,B,A,B,B,F,I,H,G,D,B,A,A,F,E,D,C,A,C,I,A,61.88048829771567
-0.02016775955714145,1.3036655502954775,0.32667061864845126,1.5158414796549071,0.3964751281119757,0.42964043285063164,2.0080158306694833,1.1570382479749106,4.500870208260331,2.0867667856711996,1.7391958982016065,0.5042673043693962,7.840949604505207,7.703141921174499,7.82384253294506,9.620638079105904,0.7825395383238359,1.099707870118136,0.4227801776349604,0.283234748164831,A,B,B,B,F,E,E,H,C,A,A,D,E,D,C,C,A,J,A,A,62.03116886019002
-1.2522757749641367,1.084568918949155,0.08284088687367354,-1.7162166203917135,0.1554234110068069,0.14306848242039244,1.0901628383260211,2.7695301442872555,2.7192971438749756,0.39495493640130175,2.0883029113427845,1.6566716041501206,9.864696425881977,0.6488445389085495,9.711574722385881,3.3816296888520156,1.0127927821907898,1.7266997144281016,1.9749367247657241,0.9314662441385853,B,A,B,A,H,E,E,C,E,B,C,A,B,A,E,B,J,A,J,B,52.985144872309235
-0.1728334623926926,0.9252602230110857,0.3231385131215778,0.7987381896849275,0.45571401242882137,1.5679025150970345,0.9377048008143649,0.18599855390093825,3.661329071546641,1.8092335267899606,0.41216941441663774,1.3096260665419677,3.9386451922164465,8.32056046158215,8.150411663995833,9.136438632527788,1.4045794741243935,1.3058801974313023,1.1192583532279943,0.6473829649152703,A,B,A,B,H,E,F,G,C,A,C,B,A,E,E,D,D,J,A,A,46.140493706534414
-0.03557005168159225,0.7762662698117022,0.1282626631698267,0.4433701210082795,0.10762882826724318,0.19557173581245885,0.44616585206655407,0.5060025907860871,1.2530414552770648,0.39737166198838975,1.7220735840288244,1.0844106233365642,1.8601189955870245,5.913032096038345,8.413704904017912,0.16876685056959828,1.1141221970408814,0.7411557472939121,0.7972472587470262,0.6269105291669919,B,B,A,A,H,F,F,F,A,A,D,D,C,C,D,B,B,A,A,A,20.97305541999075
-0.3162500014313359,-0.7683832942689922,-0.3652379885975226,-0.3662412100545495,0.533621571655217,0.08093673296717283,1.0870264746354381,1.1384460024276022,2.5546937175714746,1.6911121283901087,1.7537268168618654,0.3731195238170222,8.298797311633244,6.41059418172302,6.916685886968356,5.5174083611260265,0.7395182189546974,0.9646049781594604,0.7619630309317577,0.5150646606628505,B,B,A,A,I,H,H,H,B,A,A,C,C,A,C,E,A,H,B,J,43.8871514567181
-1.1030905983673036,-1.6071756301561844,-0.17157436895256373,-0.9139443806199532,3.71221654973174,1.9890185476011726,0.6036183511535831,0.23478768530151733,2.034604038111348,0.9785204716483776,1.1339430366205334,0.15968995511210468,2.3931656142245816,3.6062049634069537,3.7624590102819857,7.901347098142287,0.3429480871637775,0.9552026516398672,1.0889846678915789,0.25026417898808345,A,A,B,B,F,F,G,G,A,A,C,A,E,F,F,E,A,C,A,A,35.07006550899514
0.06335000617065326,0.5089554579175473,0.9780595674108032,-0.42327475575314777,1.3234303077990277,0.3888644332232313,1.3478054741243828,1.6833150599184699,1.2022205732918343,0.6452935606453157,2.332898298663706,0.4343027494877952,1.1385945593474267,2.622920255994358,4.308792913637477,7.32584867695167,0.2964814142648613,0.5159095986410407,0.4856017286078532,1.564404196480812,B,A,B,A,F,F,I,F,A,E,A,C,G,D,B,D,J,B,A,A,30.993480202496855
2.922168009242088,1.9803489249631159,-1.4880492359488924,-0.46969505338760836,1.7986711284978008,3.3382251046925657,0.30476867204411456,3.729681128192155,0.8301084318365964,0.5061191761110292,0.1773441451260595,3.5398144559832594,8.198943183957693,2.733624760731402,3.5097531656301664,6.19263290005258,1.4288809876064763,0.9877254486189397,1.2265323280800675,0.6643334248512166,B,A,A,A,D,E,G,D,B,A,A,B,D,A,B,D,I,A,I,A,53.695989862785794
-1.0497007207565614,-0.8125582213735317,0.7200832606824262,-1.1725722304282227,0.055203120021871235,2.0031595391329096,1.3035981557957554,1.3165308998246594,0.9191083608673373,0.3294591427234031,4.102661955345344,0.43447784786831706,3.285784730465684,0.8574539765742695,7.091179205562837,4.264594465804301,0.4900804707491302,0.7303155357465007,0.6348698900719753,1.0823858894559237,B,B,B,A,E,G,D,C,B,B,C,B,D,B,D,C,F,J,A,A,26.90450680891908
0.24925245261285617,-0.26278660881105176,0.6321823070224691,-0.7887361559710722,0.006626012535322664,0.34560878913565246,1.2272607384663274,0.008429316253948403,0.45614519310000745,0.5423759957305991,0.16975952593540344,0.59884621249682,9.791899152788442,4.174875441792926,7.402245002380625,2.42628258165712,0.39420666306952595,0.4747696205810127,0.5805144657581656,1.3315551602788476,B,A,B,B,G,E,D,F,B,C,B,B,C,A,E,C,C,A,A,A,37.369782799817344
0.2839445790844228,2.2611661780328047,-1.5867861781630552,-0.8895695434639818,0.6466793531146703,1.0617819979493197,0.18112181163428448,0.628910983260556,6.969033991588364,0.5063697728525445,0.2790494455597433,0.538483461587264,0.886284800337579,8.473783778655989,1.6137696677700486,4.755535669758738,1.367821725883253,1.6901617347650313,0.5745606204829824,0.5442049700726879,B,A,B,B,F,G,G,G,B,A,A,A,C,F,A,C,A,B,A,H,37.22046618923409
-0.08297532600424024,-4.920340222901211,-0.932888014166954,-0.23145672214420251,0.26504422297619973,4.6021578246100185,1.485282498284693,0.3981023838331718,1.8551486437117635,0.12317258062163679,1.5952052219514798,1.5521692443461226,6.156813032248207,3.6496500364552045,2.3930982450224967,3.462844054672206,0.47429237107979805,0.48065225077189017,1.2450221628992313,0.5288480368887862,A,A,A,A,E,J,G,G,A,B,A,A,E,D,E,F,A,A,F,J,6.325963537532218
-0.8031799615334249,1.1742856693139179,1.6018891926633483,0.3982857400231622,1.1945375987089555,0.08614469322138398,1.128063322773211,0.24366760783855296,0.8596150817300809,6.749189722829855,1.5624653755785947,0.4696539456051081,9.024353468981024,7.115664250360757,3.189545644839563,1.8510952029626115,0.8001311889624189,0.7788348231091385,0.9590185070619426,1.1282113797600877,A,A,A,A,E,F,C,H,B,A,D,B,F,B,D,E,A,A,A,B,49.946787353636836
0.3547314746479962,-0.050223494408002965,0.6043405391654497,-0.6209443756423835,0.8063496204044545,0.16533724069987657,0.059596249797537956,0.01516542103723414,1.2459703255844385,0.3434220967227575,1.4518517905891348,1.6880481563213026,9.675580326929648,2.6678684893171223,6.757060297301401,4.637668578533056,1.6480181826738916,0.9323562853170093,1.3112238734685384,0.7391828608744904,A,A,A,B,E,G,G,C,A,A,A,A,C,G,C,E,J,A,A,A,39.312942089088295
-0.8355781528154729,0.28974240747511615,-1.5441523440351328,1.222207763967277,0.42659098452537464,1.874117470008865,0.4088707485417913,1.8464580081217847,0.07761559185215548,0.1582297980243154,1.0722548212051646,0.9015772887473358,4.632966850954293,6.9443182936641845,3.576085979185688,7.384008809156524,0.6814806374411895,0.7140058917724521,0.8668544095409284,1.0796092995003626,A,B,B,A,F,G,G,G,B,E,A,C,D,F,C,E,A,B,A,J,34.67584048362306
0.03723308291988025,1.1961712603292096,1.2569551331626678,-0.9669069103128441,0.01805124076823588,0.7407453097064405,1.948461690103438,0.7994196260139991,2.3682163735716153,1.643673020770452,0.8738332718258449,5.4709324981765075,1.3665804758702027,3.5549610711765722,5.963593492250676,5.404369364071526,1.561640652758861,0.9011619539521589,1.316583587946201,0.3617981628185877,B,B,A,A,F,E,A,I,A,B,A,B,C,G,C,F,I,A,A,A,32.396444115452255
0.3577095263146384,1.8437203820883212,-0.8476838206789165,0.11621742072126742,0.6610864699295812,0.12942105399549453,0.3345300008748525,0.3557751443161299,0.8303463958683402,0.6059195913350766,0.5344814876365075,0.6827529039306133,4.421056435725505,8.794825501873877,9.416033654576983,1.2289635582141412,0.48689556859026867,0.5658549364935352,0.4320811383462341,0.8141999053154575,B,B,B,B,E,H,G,G,A,B,A,A,D,B,D,C,A,A,B,A,37.50642138904335
0.531935086577421,-0.2458127000016389,-0.09930171101678706,1.302748327337642,1.6088108488786261,1.3292883006637137,0.265389829429932,0.30673966170287753,1.1081365036544912,0.7666976958211867,0.3235616968056181,1.1060441305964759,7.6094945307608155,7.834656660253456,2.5654380078227836,3.6960839043941682,0.6398186064611421,1.9259539006705628,0.30293228775575365,0.7942312177679351,A,A,A,B,F,E,G,D,A,A,A,A,C,C,D,E,B,J,A,A,32.679104944579024
-0.4083016245478302,-1.5827819448448721,-1.1093982512135627,-0.9879187459549591,0.1722294096156734,0.3597111908372521,1.4938269818261622,2.865045626854842,0.2595868648597387,0.8566121407861124,1.3223387352711322,0.48009992234014964,2.699708946546149,7.549457527799132,7.778367599384634,1.460689670783587,1.0152778128460156,0.9617961345841181,0.4724390018247901,1.2034937149470941,B,B,A,B,E,C,D,F,B,A,A,C,C,F,C,E,A,J,J,A,19.530757733572173
1.6289600927713066,1.3055842284701984,0.06710162200281403,1.5851253008168942,0.09784460064264959,0.5109625825260011,1.1310821997177467,0.6970659081269729,0.3229443592848472,2.1065141089750963,0.3236549514173898,0.3065666055811983,7.066982412918747,9.236885986540967,6.002260438666864,4.389216554333694,0.42438926667086535,1.2107035678481832,0.869919965076041,1.3862700891163873,B,B,A,A,F,F,F,G,D,A,C,A,D,E,D,C,I,A,A,B,49.49607682060261
-0.5764196690162944,-1.480220107753938,-0.05248076668591357,0.2080425169842367,0.16470011991753705,0.7618530925648462,0.22433521591365918,0.2175301146945526,1.3113223076994875,0.8812420497793187,6.3874023901896955,0.31423470296279943,8.547323732831778,8.790487445588834,5.807546865388975,7.122007693012219,1.0612533597126184,0.4652207698104391,0.7395398380772482,0.2605585009845403,A,A,A,A,I,G,F,D,B,A,D,A,E,D,H,B,J,A,A,A,49.09624550813561
0.7825469372878395,0.2952028159759249,0.5538168283678403,0.07343481783839574,1.3153697283526993,0.01937255215512117,0.6057392907640808,0.1275832351595668,0.2688242991232866,0.8261420586922645,0.1686690817345494,1.3496982212463187,0.7546716867597825,7.202900403057991,1.1599514555393176,0.20353433845458735,1.513172571560023,0.3998370093527694,0.26002370059108526,0.43139518769368657,A,A,A,A,H,F,G,I,B,C,A,A,C,E,B,F,A,A,A,C,16.107875793023446
0.864797614495629,-0.9078411634754182,-0.7218592286288844,0.7676797194178597,0.9484720099934952,0.4252004932972593,0.33007725018832884,0.1543472019170263,3.779243224237176,7.007690911352621,1.6814220891563452,2.597985048918145,8.752163183404639,0.4430343258791858,4.489370206721804,3.6852232286458717,0.6595600849580117,0.5556079821638581,0.26472186966741046,1.0304590849336321,A,B,A,A,D,F,G,F,A,A,A,A,C,E,D,B,B,A,B,D,34.66664484226554
0.3852576205446996,0.04779240016816609,-0.06807561480644028,0.7709987597941191,1.0121355207576217,0.34231206524703,1.6212401986458764,1.6043899716286805,0.2544119964006798,1.6372519669751284,1.2719238853479415,0.6695937725047393,8.654974561162813,3.4724350476165244,2.9897950690121,2.7103546138870716,1.3875800116987371,0.46884100134611073,0.9598314553233591,0.8160570431235226,A,A,B,B,C,G,F,F,B,F,B,B,E,D,E,E,I,A,A,A,48.25629092363674
0.6012997851234247,-0.45545068357068835,-0.1561086689168577,-0.264384966496062,0.6474335374505586,0.9882235280592214,0.12735374004665403,0.7167332154413876,0.36317436675076364,1.0648001215072038,1.4597467826109258,0.6895882918369776,4.752574868823801,3.8426380642462443,1.4611916684905968,7.691254036664178,0.6797523419739426,0.678042955449164,1.25439697038799,0.6377192436152588,B,B,B,B,G,G,I,F,A,A,B,A,D,D,B,I,A,H,A,I,36.77927222614014
0.5133875702088481,0.8514234685624762,1.374297485810069,-1.4976941509409323,0.11427348717845376,1.2874978019945396,2.9410568988591574,0.4099587245191112,0.5857542339018057,0.3383642417646828,1.2637365014190598,2.823769373298047,5.989426780946003,2.7470299798623357,7.784232130254928,1.8380420145698184,0.7072016775954124,0.8204664815583627,1.2236398855466375,0.6192653924400414,A,B,B,A,E,D,E,G,A,B,A,B,B,F,B,D,A,I,J,A,25.036310807734353
-0.24461390655306695,-1.093734460012392,-0.6300425570757032,1.3515751477352418,5.436125107856814,1.0077514284061857,0.8922379299264259,0.5736846829632056,0.3659396807997879,1.5714783067329288,1.6393818570920977,1.004233602726726,7.180601660653889,5.729212815863217,6.413415635433374,6.5188353913927966,0.7131316329995201,1.2286040162845353,1.3805970229800006,0.5164035402016834,A,B,B,A,G,D,J,G,A,A,A,A,E,C,C,E,A,A,A,A,58.22600138745368
-0.02464395602190094,0.609852060657573,-0.09343812655557573,0.7968224011612383,1.34867127443659,0.17829434830888494,0.9154252728363507,2.7997987969112685,0.6760561007746358,0.20834551462161452,1.5799637352065157,4.485509840572507,8.059520056157869,8.90354244531251,1.333831986913545,7.735130503404282,1.2719300041230195,0.7930763505748901,0.28729466846802504,0.5601289419574886,A,B,B,A,D,F,H,F,A,B,A,A,E,E,F,B,A,A,A,J,48.75705150548778
0.6933156401007566,1.0898806722555667,0.5673896643344191,0.4850839450375205,0.16540951389345662,0.5790799960759236,1.0967151267939197,1.088768147382358,1.3597393592507308,0.19122203781759248,0.22716567135715277,6.049906113633634,6.13058457057377,0.06958609087989731,8.439461612958794,3.730025627246407,0.3444746396733062,1.3528183742910558,0.3022096193273444,0.48683231069141697,B,A,A,B,F,D,G,G,A,A,A,C,C,H,B,G,A,A,A,A,31.557885632853058
0.957962285458713,0.1700766584797226,-0.37009589295917644,-0.6307829886112478,0.7340484700188803,0.9499662598264095,0.241040592878266,0.4412519280852024,0.6907191701749861,5.136317234829469,2.3125182938503928,7.518490232330478,1.7248823984773676,5.201662074522867,8.726395240945344,9.408760487682146,1.2484875381920133,0.7700517618786287,0.246204564610975,0.341201430220594,B,B,B,B,D,D,H,G,C,A,D,I,E,D,D,D,A,A,A,J,43.54224064370416
1.5430883319990014,-1.5183500422896086,0.061325656654234964,1.2164588562276784,0.9940055469114313,3.9737791381740686,0.23251319989689792,0.8854149339513926,0.31088226176982053,2.7283736547596456,2.8229379809335358,1.2050043555765293,4.989904800178559,5.751954223807284,0.1448574604006958,6.714096648502573,0.9501649782654278,0.4794316142205816,1.2689364250083721,0.749187922581965,A,A,B,A,F,D,G,E,E,A,B,C,D,G,D,G,J,A,I,A,45.984418831441985
-1.3213083998650652,-1.5489704013391723,0.6743248847416057,-1.2068434895452134,0.22511478497379087,0.14872231230838193,0.7987745794004304,1.0759056797103244,5.390844198616211,0.8147800367915594,1.236010549354114,0.17610352049740005,1.6828863854175047,7.762177327351047,3.430994359021132,3.8037157432141653,1.4401110438689797,2.1836763845004152,0.5901841832670214,0.481078983187392,B,A,B,A,H,E,F,G,B,B,D,A,B,E,F,C,D,B,B,B,29.796184626051485
-0.006264211351964628,0.845693624486776,-1.3216466543144334,-0.9632036070600606,1.353878945421188,2.1532055348812325,0.6778719477497903,0.5421797928334923,4.88214684473048,0.36931259872510674,0.22358200670997044,0.5416417403047452,6.893202221590079,5.652479551865413,9.184708524940215,2.222851990188209,1.1036150985289606,0.8894457574255192,0.4952667854730936,0.42018121819205784,B,A,A,B,G,G,H,E,B,A,A,C,E,C,E,C,B,H,J,A,52.04681288069558
-0.9313011085376157,0.4843402647468099,1.466397810339686,0.7060523971668171,0.1396039484019131,1.203921395529143,0.06672056522320377,1.069429237355567,1.5296908341939526,1.9938153680694757,2.0541291729066256,0.12937260172974585,4.543616395960232,5.772668679386129,9.839017449886098,3.0051326874520665,0.7239167235352453,0.8475412869600149,0.40373352566120213,0.0835707519551881,A,A,B,B,G,I,E,E,A,C,D,A,D,D,B,D,J,A,J,A,34.05043155027518
0.21728771706285113,-1.3467108373897916,0.11721924867727007,-0.2392359682955809,0.09871002425820058,0.657645751752727,3.722342537252971,0.14390359911484812,1.2584654677003932,0.5216906746290395,0.9175309752088029,1.5671246517401758,4.86826535338424,1.7579653190020028,7.379246367913792,0.5596388290159737,1.5126022272350892,0.4409621563339493,0.8137858308107874,0.6041623049632948,B,B,A,B,D,E,D,G,B,A,A,B,C,F,H,D,A,A,A,A,26.268186393527614
-0.5367148805145997,0.4884656263120764,0.5362680697974228,0.9353066570388279,0.8500108520600906,0.061632568465890165,0.4522137178854363,4.178927847764143,0.5538390404966278,1.7104516125120413,0.2800843019071371,0.1978288235717819,8.372178339815662,8.25216085310887,6.407655536328441,7.766326985793541,1.4962069916515743,0.9487140071094712,0.9962654605358137,0.7769624915934835,B,B,B,A,E,J,D,G,B,A,A,A,E,E,E,G,A,J,B,A,54.32178396250754
0.34119826832433914,0.010523259674682152,-0.15055009865837793,1.280459584468107,0.31199933866052576,2.6292068459765323,1.095283769171294,1.6019346151779,0.7316459743360896,1.1202660651902925,0.29286594960919204,0.9222371182476871,4.699028937541545,3.997957821489994,6.043582855022862,6.128035327083497,0.746974595088243,0.4877813429402748,1.727465168694466,0.8655253301010161,B,A,B,B,F,E,F,F,C,F,C,A,E,C,C,F,I,A,B,J,47.029864413254344
-0.4121790127609012,-0.004535262270486687,0.2278421895820663,-1.1458521479045203,0.21457183584516837,1.0013952338052645,0.7943456849163532,0.1703179339913862,0.6515799740320024,0.858614487703255,0.9021327631055853,0.5882004774800691,7.906842038929042,5.839881525939736,7.441692152186905,0.8412162339751328,0.5458525617367498,0.4050877539476959,0.4235993262445506,1.350443479978074,B,B,A,B,E,D,G,E,G,A,A,B,D,C,A,B,B,A,A,J,47.99448365914286
-0.24829153703271795,2.130824209305456,-1.788806659864309,1.1018441850795255,0.420458937296593,2.07741262900828,0.4901649530114522,0.1980463800812477,0.38932014709006724,1.0224152038322751,0.4484301504680554,1.1958036346761127,5.935800140640129,0.8575285357867823,7.427972287951067,6.387808937984127,1.0890610808379282,0.8679859183003614,0.4842342536154782,0.45401070480082617,A,A,A,A,H,H,G,G,A,A,A,B,D,E,C,C,A,C,A,G,28.018658800700948
-1.7964475515709135,0.5267876295163055,0.9226320211448678,-2.9027757189020793,0.27038645686954205,1.2609414531429637,5.156937616694004,0.4058600411753295,3.5408613004373435,0.8788320876710702,1.698885618251203,0.1918708726877014,1.2771541000348474,5.280094895252558,7.670354901554504,7.815399276836988,1.1354978413373102,0.900636260044435,0.35097008926616563,0.9055910515586348,A,B,A,B,E,F,F,E,B,A,C,A,D,F,D,C,C,J,D,B,33.06889754295851
-0.1693735686503621,-0.17293455058846244,0.33436897757532397,-0.6029695589970652,0.07843746834988174,1.1693489817542897,2.253315127499346,0.1597658221432163,1.2607332147849812,1.4851161552281003,0.47679991513296827,0.33013003310969713,2.4470716897850386,0.8163469668707057,6.869903203158544,8.550046883307909,0.7049800310656067,0.5628264329745313,1.396919514625986,0.5819432638437334,B,A,A,B,F,F,E,C,A,D,B,B,D,D,C,F,A,A,A,A,20.17864171882625
